index,POI
"(16, 8)","公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,教育学校:小学,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,地名地址:道路名"
"(17, 11)","机构团体:政府机关,地名地址:行政地名,医疗保健:综合医院,地名地址:行政地名,生活服务:邮局速递:速递,购物:超市,基础设施:交通设施:公交车站,购物:家具家居建材:家具家居,美食:中餐厅:酒楼,地名地址:行政地名,地名地址:行政地名,购物:便利店,医疗保健:诊所,美食:中餐厅:其它中餐厅,地名地址:行政地名,美食:中餐厅:其它中餐厅,地名地址:道路名,公司企业:企业/工厂,购物:家具家居建材:五金用品,机构团体:政府机关"
"(4, 3)","教育学校:幼儿园,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,公司企业:企业/工厂,公司企业:企业/工厂,公司企业:公司企业"
"(4, 2)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,公司企业:公司企业,机构团体:政府机关,娱乐休闲:户外活动:采摘园,公司企业:农林牧渔基地,购物:便利店,美食:小吃快餐,公司企业:公司企业"
"(6, 3)",None
"(5, 3)",None
"(5, 2)",None
"(6, 6)",None
"(6, 4)","地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,基础设施:道路附属:路口,机构团体:政府机关,地名地址:其它地名地址,购物:烟酒专卖,购物:农贸市场,购物:其它购物,地名地址:行政地名,地名地址:道路名,地名地址:道路名,生活服务:废品收购站,机构团体:政府机关,机构团体:政府机关"
"(7, 3)","基础设施:交通设施:地铁站,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:道路附属:服务区,购物:数码家电,酒店宾馆:经济型酒店,生活服务:废品收购站,教育学校:小学,汽车:其它汽车,购物:便利店,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:道路名,地名地址:道路名,教育学校:幼儿园,地名地址:道路名,购物:便利店,基础设施:道路附属:路口"
"(8, 3)",房产小区:住宅区:住宅小区
"(7, 4)",None
"(17, 15)","地名地址:行政地名,银行金融:其它银行金融,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,医疗保健:综合医院,地名地址:行政地名,地名地址:行政地名,教育学校:小学,旅游景点:风景名胜,机构团体:政府机关,购物:农贸市场,教育学校:小学,美食:中餐厅:酒楼,文化场馆:博物馆,医疗保健:卫生院,教育学校:幼儿园,旅游景点:教堂,教育学校:中学,旅游景点:风景名胜"
"(0, 26)","娱乐休闲:其它娱乐休闲,基础设施:交通设施:公交车站,地名地址:行政地名,美食:清真,地名地址:行政地名,地名地址:行政地名,娱乐休闲:其它娱乐休闲,美食:小吃快餐,公司企业:农林牧渔基地,生活服务:美容美发:美发,美食:小吃快餐,教育学校:中学,购物:超市,汽车:加油站:充电站,购物:家具家居建材:建材,生活服务:废品收购站,美食:小吃快餐,美食:中餐厅:川菜,生活服务:摄影冲印,汽车:驾校"
"(0, 25)","汽车:加油站:其它加油站,地名地址:行政地名,教育学校:小学,旅游景点:寺庙道观,机构团体:政府机关,地名地址:行政地名,公司企业:公司企业,地名地址:其它地名地址,购物:便利店,公司企业:公司企业,公司企业:公司企业,美食:清真,购物:便利店,购物:超市,美食:中餐厅:其它中餐厅,购物:便利店,基础设施:道路附属:路口,公司企业:公司企业,公司企业:公司企业,机构团体:政府机关"
"(0, 24)","娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:垂钓园,公司企业:公司企业,公司企业:农林牧渔基地,公司企业:企业/工厂,娱乐休闲:户外活动:垂钓园,公司企业:企业/工厂,公司企业:公司企业"
"(1, 24)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:拓展培训,机构团体:政府机关,公司企业:公司企业"
"(1, 23)",None
"(2, 23)","汽车:车辆管理机构,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:五金用品,基础设施:道路附属:路口,娱乐休闲:户外活动:垂钓园,基础设施:道路附属:路口,基础设施:交通设施:公交车站,地名地址:行政地名,美食:中餐厅:西北菜,基础设施:交通设施:公交线路,公司企业:公司企业,地名地址:道路名,生活服务:废品收购站,生活服务:废品收购站,汽车:驾校,购物:农贸市场,生活服务:其它生活服务,购物:超市"
"(4, 32)",None
"(5, 27)",None
"(6, 26)","娱乐休闲:户外活动:其它户外活动,地名地址:行政地名,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:露营地,地名地址:行政地名,生活服务:丧葬,生活服务:其它生活服务"
"(0, 23)","医疗保健:卫生院,机构团体:政府机关,美食:火锅,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,购物:便利店,生活服务:丧葬,生活服务:丧葬,生活服务:丧葬,地名地址:行政地名,教育学校:小学,汽车:汽车维修,美食:烧烤,医疗保健:卫生院,教育学校:小学,地名地址:行政地名,购物:超市,机构团体:政府机关,机构团体:政府机关"
"(14, 5)","公司企业:公司企业,机构团体:科研机构,房产小区:产业园区,房产小区:商务楼宇,汽车:汽车销售,公司企业:公司企业,地名地址:行政地名,购物:家具家居建材:建材,公司企业:公司企业,生活服务:邮局速递:物流公司,公司企业:公司企业,生活服务:福利院养老院,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:道路名,基础设施:道路附属:路口"
"(17, 0)","购物:自行车专卖,地名地址:行政地名,购物:自行车专卖,汽车:汽车配件销售,地名地址:行政地名,购物:超市,娱乐休闲:其它娱乐休闲,购物:烟酒专卖,医疗保健:诊所,购物:家具家居建材:五金用品,购物:其它购物,生活服务:其它生活服务,购物:家具家居建材:建材,购物:便利店,购物:数码家电,购物:数码家电,美食:小吃快餐,美食:小吃快餐,购物:综合商场,酒店宾馆:酒店宾馆"
"(16, 12)","地名地址:行政地名,地名地址:行政地名,医疗保健:综合医院,旅游景点:风景名胜,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,旅游景点:其它旅游景点,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:超市,教育学校:其它教育学校,购物:家具家居建材:五金用品,机构团体:政府机关,机构团体:政府机关"
"(15, 20)","旅游景点:公园,地名地址:行政地名,生活服务:其它生活服务,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,地名地址:道路名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:河流"
"(15, 21)","地名地址:行政地名,机构团体:政府机关,娱乐休闲:其它娱乐休闲,地名地址:行政地名,购物:便利店,公司企业:公司企业,生活服务:废品收购站,公司企业:公司企业,公司企业:企业/工厂,购物:家具家居建材:五金用品,购物:便利店,公司企业:公司企业,公司企业:农林牧渔基地,公司企业:公司企业"
"(13, 2)",None
"(14, 2)","地名地址:行政地名,教育学校:小学,购物:家具家居建材:五金用品,购物:便利店,生活服务:邮局速递:速递,地名地址:行政地名,机构团体:政府机关,地名地址:道路名,地名地址:道路名,地名地址:道路名,购物:便利店,基础设施:道路附属:路口,机构团体:政府机关"
"(13, 10)","房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,旅游景点:风景名胜,基础设施:交通设施:公交车站,教育学校:小学,房产小区:住宅区:住宅小区,地名地址:行政地名,运动健身:足球场,地名地址:行政地名,房产小区:其它房产小区,运动健身:足球场,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,生活服务:家政:其它家政,基础设施:道路附属:路口,基础设施:道路附属:路口,教育学校:培训"
"(14, 12)",None
"(16, 4)","公司企业:公司企业,基础设施:道路附属:路口,酒店宾馆:酒店宾馆,基础设施:交通设施:公交车站,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,房产小区:商务楼宇,公司企业:公司企业,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,房产小区:产业园区,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,酒店宾馆:酒店宾馆,基础设施:道路附属:路口,基础设施:道路附属:路口"
"(16, 14)",None
"(17, 14)",None
"(17, 6)",基础设施:交通设施:飞机场
"(13, 5)",None
"(13, 4)",None
"(15, 9)",None
"(15, 10)",None
"(16, 10)",None
"(15, 7)",None
"(16, 11)","机构团体:政府机关,地名地址:行政地名,医疗保健:综合医院,地名地址:行政地名,生活服务:邮局速递:速递,购物:超市,基础设施:交通设施:公交车站,购物:家具家居建材:家具家居,美食:中餐厅:酒楼,地名地址:行政地名,地名地址:行政地名,购物:便利店,医疗保健:诊所,美食:中餐厅:其它中餐厅,地名地址:行政地名,美食:中餐厅:其它中餐厅,地名地址:道路名,公司企业:企业/工厂,购物:家具家居建材:五金用品,机构团体:政府机关"
"(17, 16)","美食:中餐厅:酒楼,公司企业:公司企业,地名地址:行政地名,房产小区:商务楼宇,美食:中餐厅:其它中餐厅,购物:母婴儿童,教育学校:小学,公司企业:公司企业,购物:烟酒专卖,娱乐休闲:洗浴推拿足疗:洗浴,汽车:加油站:其它加油站,地名地址:行政地名,美食:火锅,汽车:汽车销售,教育学校:培训,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,美食:中餐厅:东北菜,生活服务:通讯服务:中国电信营业厅,酒店宾馆:酒店宾馆"
"(17, 4)",None
"(14, 17)","基础设施:道路附属:路口,酒店宾馆:酒店宾馆,购物:其它购物,汽车:汽车维修,汽车:汽车维修,地名地址:行政地名,汽车:加油站:其它加油站,房产小区:住宅区:住宅小区,教育学校:大学,汽车:加油站:充电站,房产小区:住宅区:住宅小区,机构团体:公检法机构,基础设施:交通设施:公交车站,机构团体:政府机关,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,美食:小吃快餐,购物:家具家居建材:建材,汽车:加油站:充电站"
"(14, 7)",None
"(15, 8)","旅游景点:国家级景点,房产小区:住宅区:住宅小区,地名地址:行政地名,基础设施:交通设施:地铁站,机构团体:其它机构团体,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:其它住宅区,地名地址:行政地名,房产小区:房产小区附属,公司企业:公司企业,地名地址:行政地名,公司企业:农林牧渔基地,地名地址:行政地名,基础设施:交通设施:地铁站,房产小区:房产小区附属,教育学校:中学,基础设施:交通设施:飞机场,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区"
"(15, 19)",None
"(16, 19)",None
"(16, 18)",None
"(16, 20)",旅游景点:公园
"(1, 31)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,机构团体:政府机关,机构团体:政府机关"
"(3, 26)","购物:烟酒专卖,购物:家具家居建材:家具家居,生活服务:福利院养老院,医疗保健:社区医院,地名地址:行政地名,美食:清真,美食:小吃快餐,教育学校:小学,娱乐休闲:户外活动:采摘园,教育学校:幼儿园,生活服务:废品收购站,购物:家具家居建材:建材,公司企业:农林牧渔基地,购物:超市,汽车:汽车维修,购物:便利店,购物:家具家居建材:建材,购物:家具家居建材:建材,购物:家具家居建材:建材,公司企业:公司企业"
"(4, 26)","购物:烟酒专卖,购物:家具家居建材:家具家居,生活服务:福利院养老院,医疗保健:社区医院,地名地址:行政地名,美食:清真,美食:小吃快餐,教育学校:小学,娱乐休闲:户外活动:采摘园,教育学校:幼儿园,生活服务:废品收购站,购物:家具家居建材:建材,公司企业:农林牧渔基地,购物:超市,汽车:汽车维修,购物:便利店,购物:家具家居建材:建材,购物:家具家居建材:建材,购物:家具家居建材:建材,公司企业:公司企业"
"(1, 19)",汽车:汽车销售
"(6, 0)","公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,购物:便利店,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,基础设施:道路附属:路口,基础设施:道路附属:路口,美食:中餐厅:其它中餐厅"
"(6, 5)",None
"(6, 2)",旅游景点:公园
"(11, 12)","基础设施:交通设施:公交车站,基础设施:道路附属:服务区,基础设施:交通设施:公交车站,教育学校:中学,购物:家具家居建材:建材,地名地址:行政地名,地名地址:行政地名,生活服务:招聘求职,汽车:汽车维修,地名地址:行政地名,汽车:加油站:其它加油站,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,旅游景点:风景名胜,汽车:汽车维修,公司企业:公司企业"
"(11, 8)",None
"(10, 8)",None
"(10, 9)",None
"(0, 14)",教育学校:大学
"(1, 18)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,医疗保健:其它医疗保健,房产小区:住宅区:住宅小区,教育学校:小学,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,美食:小吃快餐,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,汽车:加油站:其它加油站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,旅游景点:公园,房产小区:住宅区:住宅小区,购物:综合商场,基础设施:交通设施:公交车站,公司企业:公司企业"
"(0, 18)","房产小区:住宅区:住宅小区,旅游景点:城市广场,房产小区:商务楼宇,机构团体:科研机构,医疗保健:专科医院:整形,房产小区:住宅区:住宅小区,房产小区:产业园区,美食:中餐厅:粤菜,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:产业园区,房产小区:住宅区:社区中心,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,生活服务:摄影冲印,公司企业:公司企业,美食:火锅,购物:便利店,房产小区:房产小区附属"
"(2, 25)","公司企业:公司企业,娱乐休闲:户外活动:采摘园,公司企业:农林牧渔基地,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,生活服务:丧葬,娱乐休闲:户外活动:采摘园,公司企业:公司企业,生活服务:宠物服务:宠物市场,娱乐休闲:其它娱乐休闲"
"(3, 23)","机构团体:政府机关,教育学校:幼儿园,教育学校:幼儿园,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,地名地址:行政地名,医疗保健:卫生院,机构团体:公检法机构,生活服务:福利院养老院,购物:超市,公司企业:公司企业,地名地址:道路名,机构团体:政府机关,生活服务:其它生活服务,机构团体:社会团体,机构团体:政府机关"
"(10, 17)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,酒店宾馆:经济型酒店,娱乐休闲:茶馆,医疗保健:专科医院:儿科,房产小区:住宅区:住宅小区,美食:烧烤,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:农贸市场,医疗保健:专科医院:齿科,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,美食:小吃快餐,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:超市"
"(10, 19)","房产小区:住宅区:住宅小区,汽车:汽车销售,房产小区:住宅区:住宅小区,汽车:汽车维修,教育学校:幼儿园,房产小区:商务楼宇,汽车:汽车销售,生活服务:通讯服务:中国联通营业厅,汽车:驾校,汽车:汽车销售,地名地址:行政地名,房产小区:住宅区:住宅小区,汽车:汽车销售,美食:小吃快餐,汽车:汽车销售,教育学校:小学,汽车:汽车销售,生活服务:其它生活服务,地名地址:道路名,房产小区:住宅区:住宅小区"
"(11, 20)","房产小区:商务楼宇,娱乐休闲:户外活动:露营地,房产小区:商务楼宇,房产小区:商务楼宇,酒店宾馆:星级酒店,房产小区:商务楼宇,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,生活服务:家政:月嫂保姆,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,酒店宾馆:经济型酒店,酒店宾馆:经济型酒店,房产小区:产业园区,酒店宾馆:酒店宾馆,房产小区:商务楼宇,房产小区:房产小区附属,文化场馆:会展中心"
"(11, 21)",None
"(14, 23)",生活服务:邮局速递:速递
"(14, 22)",机构团体:其它机构团体
"(10, 22)","旅游景点:国家级景点,基础设施:交通设施:地铁站,酒店宾馆:酒店宾馆,酒店宾馆:星级酒店,房产小区:住宅区:社区中心,室内及附属设施:通行设施类:门/出入口,购物:综合商场,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,美食:火锅,教育学校:小学,房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,基础设施:交通设施:公交车站"
"(10, 18)","房产小区:住宅区:住宅小区,汽车:二手车交易市场,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:超市,地名地址:热点区域:商圈类,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,生活服务:其它生活服务,房产小区:住宅区:住宅小区,房产小区:住宅区:宿舍,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区"
"(14, 25)",None
"(14, 24)","汽车:车辆管理机构,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,地名地址:道路名,汽车:加油站:充电站,公司企业:其它公司企业,公司企业:企业/工厂"
"(13, 24)",None
"(13, 23)","酒店宾馆:经济型酒店,房产小区:产业园区,教育学校:大学,地名地址:行政地名,美食:中餐厅:新疆菜,地名地址:行政地名,美食:中餐厅:其它中餐厅,房产小区:商务楼宇,教育学校:中学,基础设施:道路附属:路口,教育学校:教育学校附属,机构团体:社会团体,地名地址:行政地名,生活服务:邮局速递:物流仓储场地,教育学校:教育学校附属,其它,教育学校:教育学校附属,酒店宾馆:星级酒店,酒店宾馆:酒店宾馆,运动健身:健身中心"
"(0, 22)",None
"(3, 25)","生活服务:电力营业厅,美食:中餐厅:西北菜,地名地址:行政地名,医疗保健:专科医院:骨科,教育学校:大学,地名地址:行政地名,机构团体:政府机关,教育学校:小学,教育学校:中学,美食:中餐厅:东北菜,地名地址:行政地名,美食:中餐厅:其它中餐厅,教育学校:幼儿园,地名地址:行政地名,地名地址:行政地名,美食:火锅,教育学校:小学,美食:中餐厅:其它中餐厅,教育学校:职业技术学校,公司企业:企业/工厂"
"(5, 24)","教育学校:大学,地名地址:行政地名,教育学校:大学,教育学校:职业技术学校,购物:商业步行街,购物:商业步行街,教育学校:小学,汽车:驾校,公司企业:公司企业,酒店宾馆:酒店宾馆,教育学校:小学,美食:自助餐,地名地址:行政地名,运动健身:综合体育场馆,地名地址:行政地名,文化场馆:博物馆,教育学校:中学,美食:小吃快餐,美食:冷饮店,机构团体:政府机关"
"(17, 2)","地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:其它公司企业,地名地址:行政地名,美食:中餐厅:川菜,旅游景点:寺庙道观,机构团体:政府机关,教育学校:中学,教育学校:小学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,机构团体:政府机关"
"(17, 3)",None
"(5, 8)","房产小区:住宅区:住宅小区,基础设施:道路附属:路口,地名地址:行政地名,房产小区:住宅区:住宅小区,基础设施:交通设施:地铁站,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,公司企业:公司企业,地名地址:行政地名,房产小区:房产小区附属,基础设施:交通设施:公交车站,公司企业:公司企业,公司企业:公司企业,生活服务:邮局速递:速递,公司企业:公司企业,地名地址:道路名,房产小区:房产小区附属"
"(5, 7)","医疗保健:专科医院:骨科,公司企业:公司企业,汽车:汽车维修,机构团体:政府机关,美食:小吃快餐,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,教育学校:小学,生活服务:废品收购站,地名地址:行政地名,旅游景点:寺庙道观,生活服务:邮局速递:速递,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,娱乐休闲:游戏棋牌:棋牌室,生活服务:丧葬,公司企业:公司企业"
"(8, 8)",None
"(13, 21)",房产小区:住宅区:住宅小区
"(16, 23)","地名地址:行政地名,旅游景点:公园,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点,教育学校:小学,房产小区:住宅区:住宅小区,汽车:驾校,地名地址:行政地名,旅游景点:风景名胜,教育学校:小学,地名地址:行政地名,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,基础设施:交通设施:港口码头,教育学校:幼儿园"
"(16, 24)","购物:烟酒专卖,地名地址:行政地名,公司企业:农林牧渔基地,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,公司企业:农林牧渔基地,地名地址:行政地名,公司企业:公司企业,公司企业:企业/工厂,地名地址:道路名"
"(3, 8)",None
"(3, 5)",None
"(4, 6)",公司企业:企业/工厂
"(5, 6)","房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,购物:烟酒专卖,美食:家常菜,美食:中餐厅:其它中餐厅,基础设施:交通设施:地铁站,地名地址:行政地名,美食:清真,美食:中餐厅:西北菜,购物:超市,美食:小吃快餐,购物:便利店,美食:中餐厅:西北菜,教育学校:幼儿园,美食:火锅,美食:火锅,美食:火锅,医疗保健:卫生院,房产小区:住宅区:住宅小区"
"(13, 20)",None
"(13, 22)",None
"(3, 20)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,医疗保健:诊所,房产小区:商务楼宇,房产小区:住宅区:住宅小区,房产小区:房产小区附属,房产小区:住宅区:住宅小区,房产小区:住宅区:其它住宅区,房产小区:商务楼宇,房产小区:住宅区:住宅小区,房产小区:商务楼宇,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:商务楼宇,美食:中餐厅:川菜,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:住宅区:其它住宅区,房产小区:住宅区:住宅小区"
"(9, 0)",房产小区:住宅区:住宅小区
"(7, 0)","旅游景点:公园,旅游景点:公园,基础设施:交通设施:公交车站,公司企业:公司企业,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,旅游景点:风景名胜,旅游景点:国家级景点,基础设施:道路附属:路口,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:道路名,房产小区:产业园区,汽车:停车场"
"(2, 21)","娱乐休闲:户外活动:露营地,旅游景点:风景名胜,旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口,旅游景点:其它旅游景点,酒店宾馆:酒店宾馆,地名地址:道路名,地名地址:道路名,地名地址:道路名,生活服务:丧葬,生活服务:其它生活服务,运动健身:足球场"
"(9, 25)","娱乐休闲:其它娱乐休闲,地名地址:行政地名,地名地址:热点区域:商圈类,地名地址:行政地名,地名地址:行政地名,生活服务:家政:其它家政,公司企业:企业/工厂,教育学校:幼儿园,公司企业:公司企业,银行金融:银行,汽车:汽车配件销售,购物:烟酒专卖,购物:烟酒专卖,购物:便利店,购物:便利店,医疗保健:其它医疗保健,汽车:加油站:中石化,汽车:驾校,汽车:二手车交易市场,公司企业:企业/工厂"
"(9, 26)","运动健身:综合体育场馆,地名地址:行政地名,地名地址:热点区域:商圈类,地名地址:行政地名,旅游景点:公园,美食:中餐厅:东北菜,公司企业:企业/工厂,房产小区:住宅区:住宅小区,公司企业:企业/工厂,基础设施:道路附属:路口,汽车:停车场,汽车:停车场,公司企业:企业/工厂,生活服务:邮局速递:速递,公司企业:公司企业,机构团体:科研机构,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:农林牧渔基地"
"(4, 23)","娱乐休闲:其它娱乐休闲,娱乐休闲:亲子,购物:体育户外,教育学校:职业技术学校,娱乐休闲:户外活动:拓展培训,教育学校:大学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,酒店宾馆:酒店宾馆"
"(0, 17)","酒店宾馆:酒店宾馆,酒店宾馆:经济型酒店,房产小区:商务楼宇,旅游景点:公园,房产小区:房产小区附属,地名地址:行政地名,美食:中餐厅:其它中餐厅,房产小区:商务楼宇,房产小区:住宅区:住宅小区,生活服务:家政:月嫂保姆,银行金融:银行,房产小区:住宅区:住宅小区,房产小区:商务楼宇,房产小区:商务楼宇,房产小区:住宅区:住宅小区,美食:中餐厅:酒楼,银行金融:银行,公司企业:公司企业,教育学校:培训,房产小区:商务楼宇"
"(8, 4)","房产小区:住宅区:住宅小区,机构团体:科研机构,教育学校:大学,教育学校:大学,购物:综合商场,房产小区:商务楼宇,房产小区:住宅区:住宅小区,教育学校:大学,教育学校:小学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,银行金融:其它银行金融,美食:火锅,运动健身:综合体育场馆,公司企业:公司企业,公司企业:其它公司企业,基础设施:交通设施:公交车站,生活服务:通讯服务:中国电信营业厅,娱乐休闲:酒吧,汽车:汽车销售"
"(13, 29)","教育学校:大学,旅游景点:其它旅游景点,房产小区:住宅区:住宅小区,酒店宾馆:星级酒店,基础设施:交通设施:地铁站,旅游景点:城市广场,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,教育学校:教育学校附属,购物:综合商场:购物中心,美食:中餐厅:西北菜,文化场馆:图书馆,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,文化场馆:展览馆,机构团体:政府机关"
"(1, 22)",None
"(5, 26)",None
"(3, 27)",None
"(5, 25)","娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,地名地址:行政地名,娱乐休闲:户外活动:露营地,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,美食:其它美食,生活服务:宠物服务:宠物商店,公司企业:公司企业,娱乐休闲:其它娱乐休闲,购物:便利店,生活服务:福利院养老院"
"(4, 28)",None
"(4, 27)","娱乐休闲:户外活动:采摘园,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,地名地址:其它地名地址"
"(0, 3)",None
"(14, 29)",None
"(14, 28)","房产小区:住宅区:住宅小区,医疗保健:综合医院,地名地址:行政地名,地名地址:行政地名,房产小区:房产小区附属,医疗保健:医疗保健附属,生活服务:装修,地名地址:行政地名,医疗保健:医疗保健附属,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,房产小区:商务楼宇,房产小区:房产小区附属,基础设施:道路附属:路口,地名地址:道路名,机构团体:公检法机构"
"(15, 29)",None
