index,POI
"(10, 22)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,娱乐休闲:户外活动:其它户外活动,娱乐休闲:户外活动:拓展培训,娱乐休闲:户外活动:露营地,教育学校:幼儿园,购物:超市,地名地址:道路名,基础设施:交通设施:公交车站,地名地址:自然地名:山,购物:家具家居建材:五金用品,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲,生活服务:其它生活服务,娱乐休闲:其它娱乐休闲,地名地址:行政地名"
"(11, 26)",None
"(18, 20)","基础设施:公共设施:公共厕所,美食:小吃快餐,医疗保健:卫生院,旅游景点:城市广场,酒店宾馆:农家院,基础设施:交通设施:公交车站,机构团体:政府机关,酒店宾馆:其它酒店宾馆,基础设施:公共设施:公共厕所,美食:中餐厅:其它中餐厅,基础设施:道路附属:路口,购物:便利店,机构团体:社会团体"
"(20, 26)","地名地址:行政地名,基础设施:公共设施:公共厕所,教育学校:小学,基础设施:公共设施:公共厕所,机构团体:政府机关,地名地址:行政地名,基础设施:道路附属:桥,基础设施:交通设施:公交车站,医疗保健:卫生院,旅游景点:寺庙道观,购物:超市,室内及附属设施:通行设施类:门/出入口,美食:其它美食,医疗保健:AED,机构团体:公检法机构,酒店宾馆:其它酒店宾馆,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,生活服务:中介机构"
"(21, 26)","地名地址:行政地名,基础设施:公共设施:公共厕所,教育学校:小学,基础设施:公共设施:公共厕所,机构团体:政府机关,地名地址:行政地名,基础设施:道路附属:桥,基础设施:交通设施:公交车站,医疗保健:卫生院,旅游景点:寺庙道观,购物:超市,室内及附属设施:通行设施类:门/出入口,美食:其它美食,医疗保健:AED,机构团体:公检法机构,酒店宾馆:其它酒店宾馆,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,生活服务:中介机构"
"(22, 26)",None
"(9, 20)",None
"(9, 21)",None
"(6, 16)",None
"(6, 22)","购物:超市,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:超市,机构团体:公检法机构,公司企业:公司企业,基础设施:道路附属:路口,机构团体:政府机关,机构团体:政府机关"
"(5, 21)",None
"(21, 19)","地名地址:行政地名,机构团体:政府机关,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,机构团体:政府机关"
"(16, 11)","地名地址:行政地名,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,基础设施:道路附属:路口,地名地址:道路名,地名地址:自然地名:山"
"(15, 10)","地名地址:道路名,旅游景点:寺庙道观,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点,机构团体:社会团体,机构团体:政府机关,地名地址:行政地名,机构团体:政府机关"
"(15, 11)","地名地址:道路名,旅游景点:寺庙道观,基础设施:公共设施:公共厕所,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,旅游景点:风景名胜,基础设施:道路附属:路口,地名地址:自然地名:湖泊,地名地址:自然地名:山,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点,地名地址:行政地名"
"(15, 27)","旅游景点:风景名胜,地名地址:行政地名,美食:其它美食,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,基础设施:交通设施:公交车站,基础设施:交通设施:公交线路,基础设施:交通设施:公交线路,地名地址:道路名,基础设施:道路附属:路口,医疗保健:其它医疗保健,汽车:加油站:充电站,公司企业:公司企业,酒店宾馆:其它酒店宾馆"
"(6, 24)","机构团体:政府机关,娱乐休闲:电影院,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:超市,机构团体:政府机关,公司企业:农林牧渔基地,地名地址:行政地名,医疗保健:卫生院,医疗保健:社区医院,地名地址:行政地名,购物:农贸市场,购物:其它购物,机构团体:公检法机构,美食:小吃快餐,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(6, 25)","地名地址:行政地名,购物:农贸市场,医疗保健:卫生院,机构团体:政府机关,生活服务:其它生活服务,地名地址:行政地名,美食:小吃快餐,地名地址:行政地名,机构团体:政府机关,医疗保健:卫生院,地名地址:行政地名,医疗保健:诊所,运动健身:溜冰,地名地址:行政地名,机构团体:政府机关,购物:超市,机构团体:政府机关,购物:超市,公司企业:公司企业,机构团体:社会团体"
"(20, 22)","地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,美食:小吃快餐,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,教育学校:小学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,酒店宾馆:其它酒店宾馆"
"(20, 23)","基础设施:公共设施:公共厕所,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,基础设施:交通设施:公交车站,酒店宾馆:酒店宾馆,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,生活服务:福利院养老院,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,机构团体:公检法机构,基础设施:道路附属:桥,汽车:汽车租赁,机构团体:政府机关,基础设施:道路附属:桥"
"(21, 23)","地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,美食:小吃快餐,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,教育学校:小学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,酒店宾馆:其它酒店宾馆"
"(21, 22)","地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,美食:小吃快餐,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,教育学校:小学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,酒店宾馆:其它酒店宾馆"
"(6, 15)","酒店宾馆:其它酒店宾馆,生活服务:其它生活服务,基础设施:公共设施:公共厕所,汽车:加油站:中石化,美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,地名地址:行政地名,娱乐休闲:KTV,酒店宾馆:其它酒店宾馆,医疗保健:药房药店,美食:中餐厅:其它中餐厅,美食:中餐厅:其它中餐厅,地名地址:道路名,购物:家具家居建材:建材,生活服务:装修,购物:家具家居建材:建材,美食:烧烤,购物:家具家居建材,酒店宾馆:酒店宾馆,机构团体:社会团体"
"(22, 15)",None
"(21, 15)",None
"(22, 13)",None
"(21, 14)",None
"(22, 14)",None
"(22, 12)","酒店宾馆:经济型酒店,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,酒店宾馆:农家院,地名地址:道路名,公司企业:农林牧渔基地"
"(21, 11)",None
"(20, 24)","汽车:加油站:其它加油站,酒店宾馆:酒店宾馆,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,教育学校:中学,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,生活服务:福利院养老院,机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,生活服务:邮局速递:邮局,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:公检法机构,汽车:停车场,地名地址:自然地名:山"
"(20, 18)","旅游景点:国家级景点,地名地址:行政地名,地名地址:行政地名,基础设施:公共设施:公共厕所,基础设施:交通设施:公交车站,机构团体:公检法机构,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:自然地名:河流,地名地址:自然地名:山,其它,娱乐休闲:其它娱乐休闲,地名地址:自然地名:山,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:社会团体"
"(7, 25)","旅游景点:公园,文化场馆:博物馆,房产小区:产业园区,地名地址:行政地名,基础设施:公共设施:公共厕所,地名地址:行政地名,文化场馆:会展中心,公司企业:公司企业,教育学校:小学,汽车:加油站:其它加油站,公司企业:公司企业,地名地址:行政地名,美食:中餐厅:其它中餐厅,娱乐休闲:电影院,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,公司企业:农林牧渔基地,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区"
"(11, 27)","教育学校:小学,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:速递,房产小区:住宅区:住宅小区,地名地址:行政地名,教育学校:小学,基础设施:交通设施:公交车站,教育学校:小学,机构团体:政府机关,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,教育学校:中学,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,教育学校:幼儿园,房产小区:住宅区:住宅小区"
"(12, 27)","基础设施:公共设施:公共厕所,基础设施:交通设施:公交车站,地名地址:行政地名,美食:中餐厅:其它中餐厅,医疗保健:专科医院:齿科,教育学校:小学,购物:超市,购物:超市,生活服务:邮局速递:速递,医疗保健:药房药店,购物:家具家居建材:建材,地名地址:自然地名:山,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,购物:超市,美食:农家菜,机构团体:政府机关,生活服务:家政:送水,医疗保健:卫生院,酒店宾馆:其它酒店宾馆"
"(9, 27)",None
"(6, 18)","基础设施:公共设施:公共厕所,基础设施:道路附属:收费站,基础设施:公共设施:公共厕所,机构团体:政府机关,地名地址:行政地名,基础设施:道路附属:收费站,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,地名地址:道路名,地名地址:道路名,购物:超市,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:桥,机构团体:政府机关"
"(9, 25)",None
"(14, 13)","旅游景点:国家级景点,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:山,地名地址:其它地名地址,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,酒店宾馆:其它酒店宾馆,地名地址:自然地名:湖泊,机构团体:政府机关,机构团体:政府机关,地名地址:自然地名:山,机构团体:社会团体,地名地址:行政地名"
"(14, 14)","旅游景点:国家级景点,地名地址:自然地名:山,地名地址:其它地名地址,酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点"
"(11, 10)",None
"(15, 23)",None
"(15, 22)",None
"(13, 24)",None
"(14, 23)",None
"(13, 23)",None
"(21, 12)",None
"(7, 16)","机构团体:政府机关,地名地址:行政地名,汽车:加油站:充电站,旅游景点:其它旅游景点,基础设施:交通设施:公交车站,机构团体:公检法机构,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:道路名,公司企业:公司企业,教育学校:幼儿园,公司企业:公司企业,机构团体:政府机关,机构团体:社会团体,机构团体:社会团体,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(7, 17)",None
"(9, 13)",None
"(8, 14)","房产小区:其它房产小区,地名地址:行政地名,地名地址:行政地名,购物:农贸市场,酒店宾馆:其它酒店宾馆,旅游景点:国家级景点,酒店宾馆:酒店宾馆,机构团体:政府机关,房产小区:住宅区:住宅小区,教育学校:小学,医疗保健:诊所,购物:超市,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,机构团体:政府机关,地名地址:道路名,购物:超市,地名地址:道路名,购物:超市,酒店宾馆:经济型酒店"
"(9, 14)",酒店宾馆:酒店宾馆
"(9, 15)",None
"(10, 15)",None
"(10, 16)",None
"(11, 17)",None
"(18, 0)",None
"(18, 1)",None
"(3, 20)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,生活服务:福利院养老院,公司企业:公司企业,房产小区:住宅区:社区中心,机构团体:政府机关,教育学校:幼儿园,机构团体:政府机关,医疗保健:社区医院,生活服务:福利院养老院,公司企业:公司企业,汽车:加油站,机构团体:政府机关,地名地址:其它地名地址"
"(4, 21)",None
"(4, 20)",None
"(4, 19)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,酒店宾馆:其它酒店宾馆"
"(5, 22)","房产小区:产业园区,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,基础设施:道路附属:路口,基础设施:道路附属:路口,地名地址:道路名,房产小区:产业园区,公司企业:公司企业"
"(5, 23)","美食:小吃快餐,公司企业:公司企业,地名地址:行政地名,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,购物:其它购物,生活服务:其它生活服务,公司企业:企业/工厂,基础设施:道路附属:路口,购物:家具家居建材:建材,购物:家具家居建材:建材,购物:家具家居建材:五金用品,公司企业:公司企业,汽车:汽车维修,购物:超市"
"(6, 23)","美食:小吃快餐,公司企业:公司企业,地名地址:行政地名,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,购物:其它购物,生活服务:其它生活服务,公司企业:企业/工厂,基础设施:道路附属:路口,购物:家具家居建材:建材,购物:家具家居建材:建材,购物:家具家居建材:五金用品,公司企业:公司企业,汽车:汽车维修,购物:超市"
"(6, 21)",None
"(7, 21)","公司企业:公司企业,公司企业:企业/工厂,地名地址:行政地名,旅游景点:其它旅游景点,美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,娱乐休闲:户外活动:露营地,美食:中餐厅:其它中餐厅,地名地址:道路名,旅游景点:风景名胜,地名地址:其它地名地址,酒店宾馆:经济型酒店,公司企业:公司企业,购物:礼品,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(8, 20)","运动健身:滑雪,娱乐休闲:其它娱乐休闲,地名地址:行政地名,美食:火锅,基础设施:道路附属:桥,酒店宾馆:农家院,旅游景点:风景名胜,地名地址:行政地名,基础设施:道路附属:桥,旅游景点:寺庙道观,酒店宾馆:其它酒店宾馆,教育学校:小学,地名地址:行政地名,房产小区:住宅区:住宅小区,教育学校:幼儿园,机构团体:政府机关,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:其它房产小区,地名地址:道路名"
"(5, 24)","机构团体:政府机关,娱乐休闲:电影院,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:超市,机构团体:政府机关,公司企业:农林牧渔基地,地名地址:行政地名,医疗保健:卫生院,医疗保健:社区医院,地名地址:行政地名,购物:农贸市场,购物:其它购物,机构团体:公检法机构,美食:小吃快餐,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(8, 25)",None
"(6, 19)",None
"(7, 22)","地名地址:道路名,地名地址:行政地名,美食:中餐厅:其它中餐厅,地名地址:行政地名,基础设施:道路附属:桥,生活服务:其它生活服务"
"(8, 23)","汽车:加油站:中石化,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:桥,公司企业:公司企业,基础设施:公共设施:公共厕所,公司企业:公司企业,基础设施:道路附属:路口,基础设施:道路附属:路口,汽车:加油站:充电站"
"(3, 21)",None
"(3, 18)",None
"(4, 17)","地名地址:行政地名,购物:家具家居建材:家具家居,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:建材,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,医疗保健:专科医院:齿科,公司企业:公司企业,购物:超市,购物:便利店,购物:家具家居建材:建材,基础设施:道路附属:路口,购物:便利店,购物:农贸市场,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(7, 18)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,基础设施:道路附属:桥,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,旅游景点:风景名胜,机构团体:政府机关,机构团体:政府机关,酒店宾馆:其它酒店宾馆,教育学校:小学,地名地址:行政地名,地名地址:自然地名:河流,房产小区:住宅区:住宅小区,购物:超市"
"(8, 18)","地名地址:行政地名,旅游景点:寺庙道观,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,购物:超市,购物:超市,基础设施:道路附属:路口,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(11, 8)","酒店宾馆:酒店宾馆,旅游景点:纪念馆,旅游景点:国家级景点,酒店宾馆:其它酒店宾馆,旅游景点:其它旅游景点,旅游景点:其它旅游景点,旅游景点:其它旅游景点,酒店宾馆:农家院,旅游景点:其它旅游景点,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,旅游景点:其它旅游景点,旅游景点:其它旅游景点,娱乐休闲:其它娱乐休闲,酒店宾馆:农家院,酒店宾馆:农家院,酒店宾馆:农家院,酒店宾馆:其它酒店宾馆,酒店宾馆:农家院"
"(14, 17)","机构团体:政府机关,地名地址:行政地名,旅游景点:其它旅游景点,地名地址:行政地名,生活服务:福利院养老院,教育学校:幼儿园,教育学校:小学,地名地址:行政地名,医疗保健:卫生院,地名地址:行政地名,机构团体:政府机关,机构团体:其它机构团体,地名地址:行政地名,教育学校:职业技术学校,地名地址:行政地名,房产小区:住宅区:住宅小区,旅游景点:风景名胜,地名地址:自然地名:山,机构团体:政府机关,机构团体:政府机关"
"(15, 16)","机构团体:政府机关,基础设施:交通设施:公交车站,旅游景点:风景名胜,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,生活服务:福利院养老院,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,教育学校:职业技术学校,地名地址:行政地名,美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,基础设施:道路附属:路口,机构团体:社会团体,地名地址:行政地名,地名地址:自然地名:山"
"(17, 23)","旅游景点:其它旅游景点,地名地址:行政地名,教育学校:小学,机构团体:政府机关,地名地址:行政地名,医疗保健:社区医院,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:山,地名地址:行政地名"
"(18, 22)",None
"(17, 22)",None
"(19, 23)",None
"(19, 22)",None
"(18, 23)",None
"(10, 12)",None
"(10, 13)","旅游景点:国家级景点,娱乐休闲:户外活动:露营地,地名地址:行政地名,酒店宾馆:农家院,酒店宾馆:酒店宾馆,旅游景点:风景名胜,机构团体:政府机关,美食:农家菜,基础设施:交通设施:公交车站,酒店宾馆:度假村,酒店宾馆:农家院,美食:中餐厅:其它中餐厅,酒店宾馆:农家院,酒店宾馆:农家院,地名地址:行政地名,酒店宾馆:酒店宾馆,酒店宾馆:农家院,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,运动健身:游泳馆"
"(10, 6)",旅游景点:其它旅游景点
"(5, 17)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,教育学校:小学,医疗保健:药房药店,教育学校:幼儿园,地名地址:道路名,医疗保健:卫生院,机构团体:公检法机构,机构团体:政府机关,机构团体:政府机关"
"(19, 27)",None
"(21, 28)",None
"(13, 27)",None
"(14, 27)",None
"(16, 26)",None
"(19, 8)","基础设施:交通设施:公交车站,旅游景点:风景名胜,基础设施:道路附属:路口,购物:其它购物,基础设施:交通设施:公交线路,汽车:加油站:其它加油站"
"(19, 7)",None
"(19, 9)","地名地址:行政地名,旅游景点:纪念馆,旅游景点:风景名胜,旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,汽车:加油站:其它加油站,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:自然地名:山,旅游景点:城市广场,机构团体:政府机关"
"(20, 9)",旅游景点:风景名胜
"(20, 8)","地名地址:行政地名,旅游景点:风景名胜,旅游景点:风景名胜,地名地址:自然地名:山,酒店宾馆:其它酒店宾馆,旅游景点:其它旅游景点"
"(22, 6)","旅游景点:风景名胜,基础设施:交通设施:公交线路,机构团体:政府机关,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关"
"(22, 7)","基础设施:交通设施:公交车站,地名地址:行政地名,旅游景点:风景名胜,酒店宾馆:度假村,基础设施:交通设施:公交车站,酒店宾馆:酒店宾馆,地名地址:行政地名,机构团体:政府机关,医疗保健:卫生院,地名地址:道路名,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲,基础设施:公共设施:紧急避难场所,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(21, 8)",旅游景点:风景名胜
"(22, 8)","教育学校:小学,机构团体:政府机关,酒店宾馆:酒店宾馆,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,汽车:停车场,地名地址:行政地名,地名地址:道路名,酒店宾馆:农家院,地名地址:自然地名:山,酒店宾馆:经济型酒店,基础设施:交通设施:公交线路,汽车:加油站:充电站,基础设施:道路附属:路口,机构团体:政府机关,机构团体:政府机关,酒店宾馆:其它酒店宾馆,公司企业:农林牧渔基地,机构团体:社会团体"
"(13, 22)",旅游景点:省级景点
"(12, 24)",旅游景点:风景名胜
"(15, 24)",None
"(14, 24)",None
"(7, 20)","娱乐休闲:其它娱乐休闲,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,机构团体:政府机关,房产小区:住宅区:住宅小区,旅游景点:其它旅游景点,基础设施:道路附属:桥,地名地址:行政地名,教育学校:小学,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,机构团体:政府机关,美食:中餐厅:其它中餐厅,旅游景点:城市广场,教育学校:幼儿园,公司企业:公司企业"
"(8, 17)",None
"(20, 10)","旅游景点:风景名胜,地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,旅游景点:其它旅游景点,旅游景点:其它旅游景点,机构团体:政府机关,旅游景点:其它旅游景点"
"(19, 10)","旅游景点:风景名胜,地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,旅游景点:其它旅游景点,旅游景点:其它旅游景点,机构团体:政府机关,旅游景点:其它旅游景点"
"(19, 11)","基础设施:交通设施:长途汽车站,旅游景点:风景名胜,旅游景点:风景名胜,酒店宾馆:经济型酒店,基础设施:公共设施:公共厕所,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交线路,酒店宾馆:酒店宾馆,汽车:加油站:充电站,基础设施:道路附属:路口,公司企业:公司企业"
"(18, 11)","基础设施:交通设施:长途汽车站,旅游景点:风景名胜,旅游景点:风景名胜,酒店宾馆:经济型酒店,基础设施:公共设施:公共厕所,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交线路,酒店宾馆:酒店宾馆,汽车:加油站:充电站,基础设施:道路附属:路口,公司企业:公司企业"
"(17, 11)","机构团体:政府机关,酒店宾馆:农家院,基础设施:公共设施:公共厕所,公司企业:公司企业,地名地址:行政地名,旅游景点:风景名胜,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,基础设施:道路附属:路口,酒店宾馆:经济型酒店,娱乐休闲:其它娱乐休闲,机构团体:政府机关,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,机构团体:社会团体"
"(19, 25)","旅游景点:寺庙道观,旅游景点:其它旅游景点,地名地址:行政地名,基础设施:公共设施:公共厕所,酒店宾馆:其它酒店宾馆,地名地址:行政地名,教育学校:培训,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:其它中餐厅,旅游景点:其它旅游景点,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点,地名地址:自然地名:山,文化场馆:博物馆,酒店宾馆:度假村,机构团体:政府机关,机构团体:政府机关,房产小区:住宅区:住宅小区"
"(19, 26)","地名地址:行政地名,旅游景点:其它旅游景点,地名地址:行政地名,地名地址:行政地名,酒店宾馆:其它酒店宾馆,旅游景点:风景名胜,房产小区:住宅区:住宅小区,机构团体:政府机关,旅游景点:其它旅游景点,旅游景点:其它旅游景点,酒店宾馆:度假村,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,机构团体:社会团体"
"(18, 26)","地名地址:行政地名,旅游景点:其它旅游景点,地名地址:行政地名,地名地址:行政地名,酒店宾馆:其它酒店宾馆,旅游景点:风景名胜,房产小区:住宅区:住宅小区,机构团体:政府机关,旅游景点:其它旅游景点,旅游景点:其它旅游景点,酒店宾馆:度假村,机构团体:社会团体,机构团体:政府机关,机构团体:政府机关,机构团体:社会团体"
"(12, 23)",None
"(14, 18)","地名地址:行政地名,基础设施:公共设施:公共厕所,地名地址:行政地名,酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,机构团体:政府机关,地名地址:自然地名:山,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,机构团体:政府机关,机构团体:社会团体"
"(14, 19)","地名地址:行政地名,基础设施:公共设施:公共厕所,地名地址:行政地名,酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,机构团体:政府机关,地名地址:自然地名:山,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,机构团体:政府机关,机构团体:社会团体"
"(21, 6)",旅游景点:风景名胜
"(14, 5)",None
"(14, 4)",None
"(15, 3)",None
"(14, 3)",None
"(16, 5)",None
"(15, 8)",None
"(15, 9)",None
"(15, 7)",None
"(16, 8)","地名地址:行政地名,旅游景点:风景名胜,基础设施:公共设施:公共厕所,旅游景点:其它旅游景点,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:自然地名:山,房产小区:住宅区:住宅小区,地名地址:行政地名,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(16, 7)",None
