index,POI
"(14, 12)",None
"(7, 5)",None
"(5, 10)",None
"(7, 6)","娱乐休闲:户外活动:采摘园,美食:火锅,地名地址:行政地名,娱乐休闲:户外活动:采摘园,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:道路名,基础设施:道路附属:路口,汽车:停车场,娱乐休闲:其它娱乐休闲"
"(8, 5)",None
"(14, 6)",公司企业:公司企业
"(14, 8)","购物:综合商场:购物中心,购物:家具家居建材,房产小区:商务楼宇,房产小区:商务楼宇,汽车:汽车销售,汽车:汽车配件销售,房产小区:商务楼宇,房产小区:住宅区:住宅小区,娱乐休闲:咖啡厅,地名地址:行政地名,房产小区:住宅区:住宅小区,汽车:二手车交易市场,酒店宾馆:酒店宾馆,酒店宾馆:星级酒店,房产小区:住宅区:住宅小区,汽车:加油站:加油加气站,酒店宾馆:酒店宾馆,购物:超市,房产小区:房产小区附属,机构团体:政府机关"
"(2, 4)","房产小区:住宅区:社区中心,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,医疗保健:药房药店,房产小区:房产小区附属"
"(2, 3)","房产小区:住宅区:住宅小区,旅游景点:风景名胜,房产小区:住宅区:住宅小区,购物:家具家居建材,美食:火锅,美食:中餐厅:其它中餐厅,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:家具家居建材:建材,美食:火锅,旅游景点:公园,房产小区:住宅区:住宅小区,地名地址:行政地名,购物:超市,房产小区:住宅区:住宅小区,医疗保健:药房药店,房产小区:住宅区:住宅小区,医疗保健:药房药店,地名地址:行政地名"
"(1, 2)","旅游景点:风景名胜,旅游景点:风景名胜,文化场馆:展览馆,旅游景点:寺庙道观,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:小吃快餐,基础设施:公共设施:公共厕所,地名地址:行政地名,地名地址:行政地名,娱乐休闲:其它娱乐休闲,旅游景点:其它旅游景点,基础设施:公共设施:公共厕所,旅游景点:其它旅游景点,地名地址:自然地名:山,旅游景点:其它旅游景点,旅游景点:其它旅游景点"
"(7, 2)",None
"(14, 1)",None
"(13, 1)","购物:农贸市场,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,购物:便利店,购物:便利店,地名地址:行政地名,公司企业:公司企业,娱乐休闲:其它娱乐休闲,公司企业:公司企业,生活服务:美容美发:美发,公司企业:农林牧渔基地,公司企业:公司企业,地名地址:道路名,购物:家具家居建材:卫浴用品,购物:烟酒专卖,公司企业:公司企业,公司企业:公司企业"
"(13, 0)","美食:火锅,地名地址:行政地名,购物:家具家居建材:建材,购物:其它购物,购物:其它购物,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,购物:服饰鞋包:鞋店,汽车:汽车养护,机构团体:政府机关,美食:小吃快餐,购物:数码家电,生活服务:美容美发:美发,购物:超市,汽车:汽车维修,教育学校:小学,教育学校:中学,汽车:汽车配件销售,购物:超市"
"(8, 3)","机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,娱乐休闲:其它娱乐休闲,购物:花鸟鱼虫,地名地址:行政地名,教育学校:小学,地名地址:行政地名,基础设施:道路附属:路口,美食:中餐厅:川菜,教育学校:小学,地名地址:行政地名,购物:便利店,购物:农贸市场,基础设施:交通设施:公交线路,娱乐休闲:其它娱乐休闲,生活服务:其它生活服务,机构团体:政府机关,机构团体:政府机关,机构团体:社会团体"
"(13, 2)",None
"(15, 5)",None
"(14, 5)",None
"(14, 4)",None
"(15, 4)",None
"(10, 2)","娱乐休闲:户外活动:采摘园,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,医疗保健:诊所,医疗保健:其它医疗保健,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,旅游景点:其它旅游景点,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,地名地址:道路名,机构团体:政府机关,公司企业:公司企业,机构团体:社会团体"
"(8, 4)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,生活服务:宠物服务:宠物商店,美食:私家菜,生活服务:废品收购站,购物:农贸市场,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,公司企业:公司企业"
"(7, 1)",旅游景点:公园
"(8, 6)","娱乐休闲:户外活动:采摘园,美食:火锅,地名地址:行政地名,娱乐休闲:户外活动:采摘园,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:道路名,基础设施:道路附属:路口,汽车:停车场,娱乐休闲:其它娱乐休闲"
"(4, 4)","机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,公司企业:企业/工厂,公司企业:农林牧渔基地,酒店宾馆:其它酒店宾馆,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关"
"(7, 4)","购物:烟酒专卖,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:建材,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:行政地名,生活服务:其它生活服务,生活服务:其它生活服务,生活服务:其它生活服务,生活服务:信息咨询中心,公司企业:公司企业"
"(6, 3)",None
"(1, 1)",None
"(1, 0)","地名地址:行政地名,汽车:停车场,地名地址:行政地名,地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:行政地名,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:道路名,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲"
"(0, 0)","地名地址:行政地名,汽车:停车场,地名地址:行政地名,地名地址:行政地名,旅游景点:风景名胜,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:行政地名,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:道路名,基础设施:道路附属:路口,娱乐休闲:其它娱乐休闲"
"(3, 10)","购物:农贸市场,医疗保健:医疗保健附属,地名地址:行政地名,公司企业:公司企业,娱乐休闲:其它娱乐休闲,机构团体:政府机关,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲,生活服务:废品收购站,地名地址:行政地名,娱乐休闲:户外活动:采摘园,地名地址:行政地名,公司企业:农林牧渔基地,娱乐休闲:户外活动:采摘园,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地,基础设施:交通设施:公交车站,地名地址:道路名,机构团体:政府机关"
"(6, 6)",None
"(5, 6)",None
"(0, 10)","房产小区:产业园区,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名"
"(15, 2)","地名地址:行政地名,运动健身:其它运动健身,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,娱乐休闲:其它娱乐休闲,购物:花鸟鱼虫,地名地址:道路名,公司企业:农林牧渔基地,基础设施:道路附属:路口"
"(3, 9)","地名地址:自然地名:河流,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地"
"(9, 0)",None
"(6, 0)",None
"(6, 1)",None
"(10, 1)",None
"(15, 3)","医疗保健:卫生院,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,地名地址:行政地名,公司企业:公司企业,公司企业:农林牧渔基地,公司企业:公司企业,公司企业:农林牧渔基地,公司企业:公司企业,购物:超市,机构团体:社会团体,地名地址:道路名,基础设施:道路附属:路口"
"(1, 12)","公司企业:农林牧渔基地,地名地址:行政地名,娱乐休闲:户外活动:采摘园,娱乐休闲:其它娱乐休闲,公司企业:公司企业,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,娱乐休闲:其它娱乐休闲,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:农林牧渔基地"
"(0, 2)","基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:河流,购物:其它购物,公司企业:公司企业,公司企业:农林牧渔基地"
"(0, 1)","房产小区:住宅区:住宅小区,旅游景点:风景名胜,地名地址:行政地名,购物:超市,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:川菜,美食:中餐厅:其它中餐厅,地名地址:行政地名,地名地址:行政地名,室内及附属设施:通行设施类:门/出入口,娱乐休闲:其它娱乐休闲,购物:便利店,生活服务:丧葬"
"(24, 6)",None
"(24, 7)",None
"(26, 5)",基础设施:交通设施:长途汽车站
"(17, 12)","美食:火锅,娱乐休闲:KTV,娱乐休闲:洗浴推拿足疗,生活服务:装修,旅游景点:城市广场,房产小区:住宅区:住宅小区,娱乐休闲:KTV,运动健身:健身中心,美食:小吃快餐,房产小区:商务楼宇,娱乐休闲:茶馆,房产小区:住宅区:其它住宅区,教育学校:幼儿园,银行金融:银行,美食:中餐厅:其它中餐厅,银行金融:银行,酒店宾馆:酒店宾馆,机构团体:公检法机构,银行金融:银行,房产小区:住宅区:住宅小区"
"(16, 11)",旅游景点:公园
"(18, 11)",汽车:汽车销售
"(18, 9)","公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,旅游景点:公园,地名地址:热点区域:商圈类,汽车:汽车租赁,地名地址:道路名,地名地址:行政地名,教育学校:中学,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,运动健身:综合体育场馆,汽车:汽车销售,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:幼儿园,购物:超市,购物:超市"
"(18, 12)",娱乐休闲:茶馆
"(19, 12)",None
"(17, 11)",汽车:汽车销售
"(15, 11)",None
"(16, 8)",旅游景点:植物园
"(15, 9)",None
"(19, 8)",None
"(19, 6)",None
"(15, 7)",房产小区:产业园区
"(16, 6)","教育学校:中学,美食:中餐厅:其它中餐厅,购物:农贸市场,房产小区:住宅区:住宅小区,地名地址:行政地名,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,银行金融:自动提款机,公司企业:公司企业,汽车:加油站:其它加油站,教育学校:幼儿园,生活服务:邮局速递:物流公司,公司企业:公司企业,汽车:汽车维修,公司企业:公司企业,购物:超市,医疗保健:诊所,房产小区:住宅区:住宅小区,汽车:汽车维修"
"(15, 6)",房产小区:产业园区
"(17, 6)","教育学校:中学,美食:中餐厅:其它中餐厅,购物:农贸市场,房产小区:住宅区:住宅小区,地名地址:行政地名,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,银行金融:自动提款机,公司企业:公司企业,汽车:加油站:其它加油站,教育学校:幼儿园,生活服务:邮局速递:物流公司,公司企业:公司企业,汽车:汽车维修,公司企业:公司企业,购物:超市,医疗保健:诊所,房产小区:住宅区:住宅小区,汽车:汽车维修"
"(19, 7)","生活服务:邮局速递:速递,购物:农贸市场,房产小区:住宅区:住宅小区,购物:农贸市场,地名地址:行政地名,购物:农贸市场,房产小区:住宅区:住宅小区,教育学校:大学,房产小区:住宅区:住宅小区,教育学校:小学,公司企业:公司企业,房产小区:住宅区:住宅小区,美食:中餐厅:浙江菜,公司企业:公司企业,教育学校:职业技术学校,教育学校:幼儿园,购物:农贸市场,酒店宾馆:酒店宾馆,教育学校:教育学校附属,生活服务:其它生活服务"
"(21, 6)","机构团体:公检法机构,生活服务:福利院养老院,购物:农贸市场,教育学校:小学,地名地址:行政地名,生活服务:废品收购站,医疗保健:卫生院,酒店宾馆:酒店宾馆,地名地址:行政地名,教育学校:幼儿园,地名地址:道路名,地名地址:道路名,医疗保健:药房药店,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,医疗保健:卫生院,汽车:车辆管理机构,机构团体:社会团体"
"(21, 7)","机构团体:公检法机构,生活服务:福利院养老院,购物:农贸市场,教育学校:小学,地名地址:行政地名,生活服务:废品收购站,医疗保健:卫生院,酒店宾馆:酒店宾馆,地名地址:行政地名,教育学校:幼儿园,地名地址:道路名,地名地址:道路名,医疗保健:药房药店,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,医疗保健:卫生院,汽车:车辆管理机构,机构团体:社会团体"
"(20, 7)","机构团体:公检法机构,生活服务:福利院养老院,购物:农贸市场,教育学校:小学,地名地址:行政地名,生活服务:废品收购站,医疗保健:卫生院,酒店宾馆:酒店宾馆,地名地址:行政地名,教育学校:幼儿园,地名地址:道路名,地名地址:道路名,医疗保健:药房药店,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,医疗保健:卫生院,汽车:车辆管理机构,机构团体:社会团体"
"(25, 10)",None
"(26, 10)",None
"(23, 10)",None
"(22, 10)",房产小区:住宅区:住宅小区
"(22, 11)","房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,美食:冷饮店,汽车:车辆管理机构,地名地址:行政地名,运动健身:篮球场,地名地址:热点区域:商圈类,机构团体:公检法机构,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,医疗保健:综合医院,汽车:车辆管理机构,教育学校:大学,汽车:车辆管理机构,房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:幼儿园,酒店宾馆:酒店宾馆"
"(25, 7)",房产小区:住宅区:住宅小区
"(25, 8)",房产小区:住宅区:住宅小区
"(24, 8)",房产小区:住宅区:住宅小区
"(25, 6)","房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,汽车:汽车配件销售,美食:自助餐,房产小区:商务楼宇,汽车:汽车维修,美食:中餐厅:其它中餐厅,汽车:汽车维修,生活服务:美容美发:美发,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,汽车:加油站:中石油,汽车:汽车维修,房产小区:住宅区:住宅小区,美食:小吃快餐,房产小区:住宅区:住宅小区,教育学校:幼儿园,地名地址:行政地名,酒店宾馆:酒店宾馆"
"(21, 11)","房产小区:住宅区:住宅小区,房产小区:住宅区:别墅,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:住宅区:住宅小区,生活服务:美容美发:美容SPA,房产小区:房产小区附属,购物:母婴儿童,美食:中餐厅:其它中餐厅,生活服务:美容美发:美容SPA,美食:小吃快餐,娱乐休闲:茶馆"
"(21, 12)","房产小区:住宅区:住宅小区,教育学校:幼儿园,房产小区:住宅区:住宅小区,美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,娱乐休闲:洗浴推拿足疗:按摩,美食:中餐厅:川菜,美食:火锅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:清真,机构团体:社会团体,银行金融:银行,教育学校:其它教育学校,基础设施:交通设施:公交车站,地名地址:道路名,酒店宾馆:酒店宾馆"
"(23, 8)",房产小区:住宅区:住宅小区
"(19, 3)",房产小区:住宅区:住宅小区
"(22, 12)","基础设施:交通设施:公交车站,汽车:汽车维修,汽车:汽车维修,房产小区:住宅区:住宅小区,购物:便利店,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:产业园区,房产小区:产业园区,地名地址:行政地名,地名地址:行政地名,教育学校:幼儿园,旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,公司企业:企业/工厂,地名地址:道路名,房产小区:其它房产小区,公司企业:公司企业,医疗保健:药房药店"
"(23, 11)",教育学校:大学
"(20, 2)","美食:火锅,房产小区:住宅区:住宅小区,教育学校:培训,房产小区:住宅区:住宅小区,公司企业:公司企业,地名地址:行政地名,文化场馆:展览馆,地名地址:行政地名,银行金融:证券公司,汽车:汽车维修,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,房产小区:其它房产小区"
"(19, 2)",购物:自行车专卖
"(23, 0)","娱乐休闲:户外活动:露营地,购物:其它购物,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,购物:珠宝饰品:珠宝,公司企业:农林牧渔基地,地名地址:行政地名,医疗保健:卫生院,旅游景点:景点公园附属,酒店宾馆:其它酒店宾馆,旅游景点:国家级景点,购物:花鸟鱼虫,酒店宾馆:度假村,地名地址:行政地名,公司企业:农林牧渔基地,地名地址:行政地名,公司企业:公司企业,机构团体:社会团体,机构团体:政府机关"
"(18, 10)",娱乐休闲:KTV
"(18, 7)",None
"(20, 12)",None
"(23, 6)","公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,房产小区:产业园区,公司企业:公司企业,购物:数码家电,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:大学,房产小区:商务楼宇,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,教育学校:教育学校附属,公司企业:公司企业,公司企业:公司企业"
"(14, 9)",None
"(25, 3)","购物:便利店,美食:中餐厅:川菜,公司企业:公司企业,美食:中餐厅:川菜,美食:小吃快餐,美食:特色中餐,公司企业:农林牧渔基地,美食:其它美食,美食:中餐厅:其它中餐厅,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,购物:便利店,地名地址:行政地名"
"(25, 4)","购物:便利店,美食:中餐厅:川菜,公司企业:公司企业,美食:中餐厅:川菜,美食:小吃快餐,美食:特色中餐,公司企业:农林牧渔基地,美食:其它美食,美食:中餐厅:其它中餐厅,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,购物:便利店,地名地址:行政地名"
"(26, 3)","购物:便利店,美食:中餐厅:川菜,公司企业:公司企业,美食:中餐厅:川菜,美食:小吃快餐,美食:特色中餐,公司企业:农林牧渔基地,美食:其它美食,美食:中餐厅:其它中餐厅,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:农林牧渔基地,公司企业:公司企业,购物:便利店,地名地址:行政地名"
"(24, 5)","美食:中餐厅:其它中餐厅,美食:火锅,美食:中餐厅:其它中餐厅,美食:特色中餐,美食:火锅,美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:烧烤,房产小区:商务楼宇,房产小区:住宅区:住宅小区,地名地址:行政地名,美食:烧烤,汽车:驾校,购物:超市"
"(25, 5)","美食:烧烤,美食:烧烤,美食:烧烤,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:商务楼宇,美食:中餐厅:其它中餐厅,娱乐休闲:咖啡厅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,美食:火锅,美食:火锅,地名地址:道路名,地名地址:行政地名,房产小区:住宅区:住宅小区"
"(23, 7)",None
"(26, 2)","地名地址:行政地名,娱乐休闲:户外活动:垂钓园,公司企业:农林牧渔基地,地名地址:行政地名,医疗保健:卫生院,美食:火锅,购物:便利店,基础设施:道路附属:路口,地名地址:行政地名,地名地址:道路名,购物:便利店,基础设施:道路附属:路口,地名地址:行政地名,公司企业:公司企业"
"(17, 9)",房产小区:住宅区:住宅小区
"(20, 8)",None
"(21, 8)",旅游景点:公园
"(20, 6)",机构团体:科研机构
"(19, 4)","美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,美食:火锅,美食:火锅,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,教育学校:中学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:火锅,美食:中餐厅:新疆菜,美食:中餐厅:川菜,生活服务:邮局速递:速递,美食:中餐厅:其它中餐厅,美食:火锅,娱乐休闲:茶馆"
"(19, 5)","美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,美食:火锅,美食:火锅,美食:中餐厅:其它中餐厅,房产小区:住宅区:住宅小区,教育学校:中学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:火锅,美食:中餐厅:新疆菜,美食:中餐厅:川菜,生活服务:邮局速递:速递,美食:中餐厅:其它中餐厅,美食:火锅,娱乐休闲:茶馆"
"(20, 5)","教育学校:大学,房产小区:产业园区,医疗保健:综合医院,房产小区:住宅区:宿舍,机构团体:科研机构,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:农林牧渔基地,旅游景点:寺庙道观,地名地址:行政地名,公司企业:公司企业,美食:小吃快餐,公司企业:公司企业,公司企业:公司企业,文化场馆:图书馆,银行金融:银行,基础设施:交通设施:公交车站,生活服务:邮局速递:物流仓储场地"
"(21, 5)",None
"(18, 3)",None
"(17, 4)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:幼儿园,教育学校:小学,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,房产小区:住宅区:住宅小区,运动健身:健身中心,房产小区:住宅区:住宅小区,购物:超市,购物:综合商场:购物中心,房产小区:住宅区:住宅小区,美食:火锅,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:房产小区附属,运动健身:瑜伽,房产小区:住宅区:住宅小区,美食:火锅,运动健身:台球馆"
"(17, 3)",公司企业:公司企业
"(16, 1)",生活服务:丧葬
"(17, 1)","房产小区:住宅区:住宅小区,房产小区:住宅区:其它住宅区,购物:便利店,地名地址:行政地名,娱乐休闲:茶馆,地名地址:行政地名,购物:家具家居建材:五金用品,购物:便利店,娱乐休闲:茶馆,公司企业:公司企业,公司企业:公司企业,公司企业:企业/工厂,公司企业:企业/工厂,公司企业:企业/工厂,公司企业:公司企业,公司企业:公司企业,美食:火锅,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业"
"(18, 1)",房产小区:住宅区:住宅小区
"(18, 2)",购物:自行车专卖
"(19, 1)","酒店宾馆:经济型酒店,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:家具家居建材:家具家居,购物:自行车专卖,教育学校:大学,娱乐休闲:剧场音乐厅:剧场,汽车:汽车维修,教育学校:幼儿园,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:职业技术学校,生活服务:家政:家电维修,旅游景点:城市广场,娱乐休闲:茶馆,房产小区:住宅区:住宅小区,娱乐休闲:其它娱乐休闲,运动健身:健身中心"
"(17, 2)",公司企业:公司企业
"(22, 2)","酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:川菜,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,购物:家具家居建材:建材,地名地址:道路名,美食:小吃快餐,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:公司企业,公司企业:农林牧渔基地,娱乐休闲:茶馆"
"(21, 3)","酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:川菜,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,购物:家具家居建材:建材,地名地址:道路名,美食:小吃快餐,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:公司企业,公司企业:农林牧渔基地,娱乐休闲:茶馆"
"(22, 3)","酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:川菜,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,购物:家具家居建材:建材,地名地址:道路名,美食:小吃快餐,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:公司企业,公司企业:农林牧渔基地,娱乐休闲:茶馆"
"(20, 3)","美食:中餐厅:其它中餐厅,房产小区:住宅区:别墅,购物:花鸟鱼虫,地名地址:行政地名,购物:花鸟鱼虫,购物:花鸟鱼虫,购物:花鸟鱼虫,房产小区:住宅区:住宅小区,公司企业:农林牧渔基地,酒店宾馆:农家院,美食:小吃快餐,美食:中餐厅:其它中餐厅,地名地址:行政地名,地名地址:行政地名,教育学校:大学,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:其它地名地址"
"(20, 4)","教育学校:大学,房产小区:产业园区,医疗保健:综合医院,房产小区:住宅区:宿舍,机构团体:科研机构,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:农林牧渔基地,旅游景点:寺庙道观,地名地址:行政地名,公司企业:公司企业,美食:小吃快餐,公司企业:公司企业,公司企业:公司企业,文化场馆:图书馆,银行金融:银行,基础设施:交通设施:公交车站,生活服务:邮局速递:物流仓储场地"
"(21, 1)","房产小区:住宅区:住宅小区,公司企业:公司企业,机构团体:政府机关,教育学校:培训,教育学校:培训,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:超市,基础设施:交通设施:公交车站,地名地址:行政地名,购物:花鸟鱼虫,地名地址:行政地名,购物:花鸟鱼虫,教育学校:幼儿园,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:农林牧渔基地,公司企业:公司企业,机构团体:政府机关"
"(22, 1)",None
"(21, 2)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:别墅,房产小区:住宅区:住宅小区,美食:中餐厅:川菜,房产小区:住宅区:别墅,房产小区:住宅区:住宅小区,娱乐休闲:户外活动:游乐场,房产小区:住宅区:社区中心,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:公检法机构,旅游景点:寺庙道观,机构团体:政府机关,娱乐休闲:茶馆,公司企业:公司企业,房产小区:住宅区:住宅小区,娱乐休闲:咖啡厅,汽车:加油站:其它加油站,房产小区:房产小区附属"
"(16, 12)","美食:火锅,娱乐休闲:KTV,娱乐休闲:洗浴推拿足疗,生活服务:装修,旅游景点:城市广场,房产小区:住宅区:住宅小区,娱乐休闲:KTV,运动健身:健身中心,美食:小吃快餐,房产小区:商务楼宇,娱乐休闲:茶馆,房产小区:住宅区:其它住宅区,教育学校:幼儿园,银行金融:银行,美食:中餐厅:其它中餐厅,银行金融:银行,酒店宾馆:酒店宾馆,机构团体:公检法机构,银行金融:银行,房产小区:住宅区:住宅小区"
"(20, 9)",None
"(20, 10)",None
"(17, 10)",娱乐休闲:KTV
"(19, 10)",None
"(26, 4)",None
